appid,hw_ram_gb,hw_storage_gb,hw_has_gpu_req,parse_success
2482150,16.0,0.342,1,True
2295700,4.0,0.195,0,True
1961520,2.0,0.439,1,True
1596370,2.0,1.0,0,True
951740,0.004,6.0,1,True
487220,0.5,0.098,0,True
1035850,1.0,2.0,0,True
2003220,2.0,0.391,1,True
1469370,4.0,1.0,0,True
360010,0.25,0.098,0,True
1917860,3.906,3.906,1,True
453790,2.0,1.0,0,True
2746420,4.0,1.0,1,True
656900,1.953,1.172,1,True
2448140,1.0,0.22,0,True
1695620,4.0,1.0,0,True
327450,1.0,0.098,0,True
650680,0.5,0.488,0,True
2723460,2.0,0.195,1,True
1023140,2.0,2.0,1,True
411880,4.0,2.0,1,True
2968170,8.0,5.0,1,True
525150,2.0,0.215,1,True
1831870,4.0,6.0,1,True
446850,4.0,5.0,1,True
2114770,4.0,2.0,0,True
550400,0.5,1.0,0,True
2824580,4.0,0.5,1,True
972200,4.0,0.293,0,True
820620,2.0,0.195,1,True
2286880,4.0,4.0,1,True
676440,1.0,0.488,1,True
955200,4.0,1.0,1,True
726020,2.0,0.244,0,True
391250,4.0,0.488,0,True
202730,0.5,0.098,0,True
981880,8.0,0.293,1,True
1313940,2.0,2.0,1,True
1774220,2.0,0.195,0,True
1051890,4.0,2.0,1,True
2135580,8.0,15.0,1,True
1383050,2.0,0.83,1,True
2331220,8.0,5.0,1,True
1002030,2.0,0.073,1,True
529410,8.0,8.0,1,True
1165840,6.0,8.0,1,True
900790,4.0,0.586,1,True
3059500,8.0,1.0,1,True
1790630,0.098,0.049,1,True
3013460,4.0,0.293,1,True
1358610,1.0,0.078,1,True
1725680,4.0,3.0,1,True
1067430,2.0,7.812,1,True
1174500,1.0,2.0,1,True
395930,0.5,0.293,1,True
415960,1.0,0.293,0,True
884640,0.5,0.146,1,True
2851020,4.0,10.0,1,True
91800,0.5,0.13,1,True
778330,4.0,0.166,0,True
778930,4.0,0.342,1,True
2306530,2.0,0.195,1,True
329690,1.0,0.112,0,True
2100050,4.0,0.488,0,True
388730,2.0,0.439,0,False
522340,2.0,0.195,0,True
1302850,4.0,1.0,1,True
1899800,8.0,0.488,0,True
1145530,2.0,3.0,1,True
1503920,4.0,3.0,1,True
593680,1.0,0.676,1,True
1496320,1.0,0.488,0,True
618210,2.0,0.586,1,True
2231060,1.0,0.781,0,True
2010320,2.0,0.65,1,True
2162160,2.0,1.0,0,False
1725440,1.0,0.244,0,True
2556160,4.0,0.391,0,True
1742590,8.0,1.0,1,True
927840,8.0,1.562,1,True
1221440,8.0,6.0,1,True
1202660,4.0,3.0,1,True
2873380,8.0,1.0,1,True
1028300,0.125,0.125,0,True
2330960,2.0,1.0,0,False
1361110,1.0,0.488,0,True
856540,2.0,0.044,0,True
1805040,8.0,4.0,1,True
1692210,4.0,6.0,1,True
200990,0.5,0.293,1,True
415830,1.0,0.146,0,True
530370,0.5,0.146,0,True
1338020,1.0,0.195,1,True
2013650,4.0,4.0,1,True
1208030,1.0,0.17,0,True
1911170,1.0,0.488,1,True
3117160,4.0,2.0,0,True
792650,2.0,0.586,0,True
654440,2.0,0.02,0,True
2699510,8.0,2.0,1,True
251510,1.0,0.488,0,True
386740,0.5,0.734,0,True
1131810,4.0,0.488,1,True
2119240,2.0,3.0,1,True
719080,1.0,0.254,1,True
485370,1.0,0.5,1,True
2710320,8.0,10.0,1,True
562490,0.244,1.0,0,True
893690,0.25,1.0,0,True
1233690,2.0,0.293,1,True
1575300,4.0,0.044,0,True
522490,2.0,0.03,0,True
2508210,2.0,1.0,1,False
839670,1.0,0.488,0,True
498830,3.0,0.063,0,True
1098470,1.0,1.0,1,True
2254750,16.0,20.0,1,True
545670,1.0,0.488,1,True
1764810,2.0,0.244,1,True
547980,0.5,0.107,0,True
862110,2.0,0.635,0,True
2219520,1.0,0.098,1,True
795570,2.0,0.781,1,True
1547300,0.5,0.5,0,True
2067590,0.5,0.078,0,True
2806230,2.0,1.0,0,False
632510,2.0,0.48,1,True
1766540,2.0,0.195,1,True
2426350,4.0,0.488,0,True
409380,0.5,0.293,0,True
401120,2.0,1.0,1,False
60350,0.5,0.195,0,True
1673020,0.5,0.537,0,True
470450,2.0,0.195,1,True
3509050,8.0,3.0,1,True
1468220,8.0,2.0,1,True
2460660,8.0,0.098,0,True
2335220,8.0,5.0,1,True
1831800,4.0,6.0,1,True
444480,0.5,0.016,0,True
2353130,2.0,0.781,1,False
1030580,2.0,0.146,1,True
775530,1.0,0.098,0,True
736930,2.0,0.5,0,False
286660,2.0,0.293,1,True
312300,2.0,0.049,0,False
818960,0.146,0.146,0,True
2312380,4.0,0.049,1,True
2356450,8.0,1.0,1,True
2445130,1.0,0.215,0,True
560720,1.0,0.684,0,True
3013740,2.0,1.0,0,False
1425130,6.0,0.488,1,True
269150,0.488,0.244,1,True
1499800,8.0,1.0,1,True
987770,8.0,5.0,1,True
1628440,4.0,1.0,0,True
446330,2.0,1.0,0,False
2172490,2.0,1.0,1,False
248290,0.5,0.146,1,True
2805230,8.0,7.0,1,True
456810,1.0,1.0,1,True
871940,1.0,0.488,0,True
1041690,4.0,1.0,1,True
1338980,2.0,0.391,1,True
420840,8.0,0.029,1,True
1951650,4.0,10.0,1,True
975430,4.0,2.0,1,True
447210,2.0,0.195,1,True
1612960,4.0,0.391,1,True
353280,0.5,0.098,0,True
337890,1.0,0.586,1,True
2591290,2.0,2.0,0,True
2835590,8.0,6.0,1,True
467490,1.0,1.0,0,True
583930,0.195,1.953,0,True
1261700,2.0,0.488,1,True
266250,1.0,0.293,1,True
2412700,0.195,3.0,0,True
802040,2.0,0.488,1,True
1574910,1.0,0.068,0,True
1646030,2.0,0.264,1,True
341470,1.0,0.049,0,True
2112200,2.0,0.977,1,True
420970,1.0,0.83,1,True
606490,2.0,0.25,0,True
1676550,1.0,0.488,0,True
1492250,8.0,4.0,1,True
436140,1.0,0.195,0,True
1709580,0.002,0.635,1,True
1294230,2.0,2.0,1,True
602120,1.0,0.342,1,True
2328730,2.0,0.244,0,True
453990,0.488,0.098,0,True
1173830,1.0,0.182,1,True
202410,0.5,0.098,1,True
1231970,8.0,1.0,1,True
1325470,2.0,0.391,1,True
2789770,4.0,0.117,0,True
2650350,4.0,0.195,1,True
546780,1.0,1.0,0,True
1290790,4.0,0.195,0,True
831070,0.5,1.0,0,True
799810,2.0,2.0,1,True
1191680,4.0,1.0,1,True
302730,2.0,4.0,0,True
711130,1.0,0.391,0,True
1066940,2.0,0.195,1,True
2843550,8.0,0.244,1,True
2238750,4.0,5.0,1,True
603190,2.0,0.049,1,True
2082510,4.0,1.0,1,True
845690,1.0,0.25,0,True
1049670,2.0,0.049,1,True
906600,2.0,0.195,0,False
2992570,4.0,0.586,1,True
797620,2.0,0.049,0,True
2113490,0.001,0.244,0,True
570490,4.0,0.244,0,True
771010,1.0,0.195,1,True
1824130,0.004,0.098,1,True
3040270,4.0,0.293,0,True
2098080,2.0,1.0,1,False
3344150,2.0,1.0,1,False
1256490,4.0,0.195,1,True
1085340,4.0,0.732,1,True
1043500,0.488,1.0,1,True
917290,2.0,0.195,1,True
2571350,4.0,2.0,0,True
1294310,0.5,0.488,0,True
2109380,1.0,0.254,0,True
304500,0.25,0.077,0,True
495780,1.0,1.0,0,True
1250900,1.0,0.732,1,True
699150,0.488,0.195,0,True
2250340,2.0,0.098,0,True
2054810,1.0,0.244,0,True
271550,1.0,0.098,1,True
1010970,2.0,0.781,0,False
2100790,2.0,0.717,1,True
2666840,2.0,0.293,0,True
1672840,3.0,4.0,1,True
444430,2.0,0.146,0,False
1106920,4.0,1.0,1,True
434820,1.0,0.195,0,True
616520,0.488,0.098,0,True
1963900,4.0,0.684,1,True
2995190,4.0,0.244,1,True
548330,0.5,0.146,0,True
3147870,8.0,7.0,1,True
340450,2.0,1.0,1,True
2155280,4.0,1.0,1,True
1620890,2.0,0.391,0,True
1765560,2.0,0.488,1,True
1522950,2.0,1.172,1,True
2160470,0.25,0.146,1,True
1318800,0.031,0.096,0,True
3201570,8.0,3.0,1,True
1079450,1.0,0.098,0,True
476510,1.0,0.098,0,True
380120,0.5,0.391,0,True
1314300,8.0,4.0,1,True
1051290,1.0,0.684,1,True
964210,2.0,0.195,0,True
2299930,2.0,2.0,0,True
599880,1.0,0.244,0,True
879060,4.0,0.195,1,True
451880,1.0,0.537,0,True
2166370,1.0,0.225,0,True
968820,1.0,1.172,1,True
713180,1.0,0.781,1,True
2987830,1.0,0.293,0,True
1240130,0.488,2.0,1,True
503820,0.5,0.176,0,True
544530,4.0,0.293,1,True
1807570,2.0,0.264,1,True
2129150,4.0,1.0,1,True
2873190,2.0,1.0,0,True
1065630,2.0,0.391,0,True
351240,1.0,0.098,0,True
2993970,4.0,1.0,0,True
749410,2.0,0.488,1,True
949770,2.0,0.098,1,True
2426020,2.0,0.781,0,False
2109850,8.0,8.0,1,True
431460,2.0,1.0,0,True
640880,4.0,1.0,1,True
1361760,4.0,0.195,0,True
2424240,1.0,0.195,0,True
1052580,2.0,1.0,0,False
2702490,4.0,0.293,1,True
3260910,4.0,2.0,1,True
399420,0.195,0.195,0,True
2396190,16.0,2.0,1,True
1421020,4.0,0.098,1,True
1207230,4.0,4.0,0,True
599840,1.0,0.293,0,True
334300,1.0,0.049,0,True
526800,2.0,0.195,1,True
325160,1.0,0.391,0,True
454900,2.0,0.293,0,True
800190,2.0,0.195,1,True
690420,4.0,2.0,1,True
1292540,4.0,2.0,1,True
452120,2.0,2.0,1,True
1606210,1.465,0.078,1,True
658050,2.0,1.0,0,True
2253730,2.0,0.244,1,True
1572270,2.0,1.0,0,False
514620,1.0,0.195,1,True
1407890,4.0,0.244,1,True
444520,2.0,1.465,1,True
431750,0.5,0.118,0,True
438000,2.0,0.01,1,True
742150,2.0,1.0,0,False
1227750,0.5,0.293,1,True
922700,1.0,0.488,0,True
2862970,4.0,0.293,1,True
2224790,8.0,3.0,1,True
1152020,1.0,0.049,1,True
764580,3.0,0.293,1,True
1950490,1.0,0.391,0,True
2066950,1.0,0.488,1,True
2880750,0.5,0.008,0,True
311820,2.0,1.0,0,True
400790,0.5,0.195,0,True
2861740,2.0,1.0,1,True
471570,1.0,0.098,0,True
2759770,8.0,2.0,1,True
1055310,1.0,2.0,1,True
1035950,8.0,0.342,0,True
2926550,6.0,3.0,1,True
1133990,4.0,1.465,1,True
1003600,0.5,0.488,0,True
2979780,8.0,0.293,1,True
2888870,1.0,1.0,1,True
2326350,0.098,0.098,0,True
523150,0.5,0.049,0,True
1140140,2.0,1.0,0,True
2853130,1.0,0.488,1,True
1209430,2.0,0.098,0,True
1209140,4.0,1.0,1,True
1303670,8.0,3.0,1,True
1811910,1.0,1.0,1,True
1268860,1.0,0.049,0,True
1081880,2.0,1.0,1,False
775960,0.488,0.488,0,True
596630,1.0,0.195,0,True
696560,2.0,0.146,0,True
1848520,2.0,0.146,1,True
105300,0.5,0.049,1,True
521280,0.5,0.195,0,True
1534700,0.125,0.098,0,True
1714070,4.0,1.0,0,True
1860350,2.0,2.0,1,True
1015080,1.0,0.586,0,True
524520,2.0,1.0,0,False
714820,0.25,0.293,0,True
466820,0.5,0.195,1,True
2968020,6.0,4.0,1,True
2871290,2.0,0.586,1,True
794940,1.0,0.098,0,True
837850,16.0,10.0,1,True
2687300,4.0,0.781,1,True
868230,0.5,0.098,1,True
1340920,2.0,0.5,1,True
1673560,0.25,0.195,0,True
435040,1.465,1.0,1,True
554220,2.0,0.5,0,True
365210,2.0,1.0,0,False
973250,2.0,1.0,1,True
556890,2.0,0.195,0,True
502100,2.0,0.391,0,True
390920,2.0,0.098,0,True
2502600,1.0,0.195,0,True
342630,0.25,1.0,0,True
2838940,2.0,2.0,1,True
751980,2.0,0.488,1,True
892550,1.0,0.488,0,True
3066510,4.0,1.0,0,True
429350,2.0,1.0,1,True
460970,1.0,0.195,0,True
701040,2.0,0.488,1,True
1535490,0.342,0.488,1,True
306680,0.5,0.098,0,True
1313310,4.0,0.293,1,True
663210,0.5,0.293,0,True
461480,1.0,0.02,0,True
2113450,2.0,1.0,1,True
3320930,4.0,2.148,1,True
1722520,2.0,0.342,1,False
1417730,2.0,0.195,1,True
550450,2.0,0.244,0,True
2796020,8.0,4.0,1,True
1356530,1.0,0.586,0,True
2206460,1.0,1.0,1,True
3109370,0.008,4.0,1,True
2004610,2.0,1.0,0,False
2153770,0.004,0.195,1,True
928970,2.0,0.195,0,True
2279550,6.0,7.0,1,True
1184570,4.0,2.0,0,True
2427360,1.0,3.0,1,True
2241390,2.0,0.127,0,False
358030,1.0,0.098,1,True
1120950,0.25,0.088,1,True
2922990,8.0,0.488,1,True
485920,2.0,0.039,0,True
1114460,4.0,1.818,1,True
2178670,4.0,4.0,1,True
2026370,8.0,1.0,1,True
1424630,2.0,1.0,0,True
3103970,2.0,4.0,1,True
423550,0.5,0.163,0,True
491010,2.0,0.049,0,True
387280,0.5,0.195,0,True
1107060,2.0,1.465,0,True
1332860,2.5,1.3,1,True
1092950,8.0,3.0,0,True
1221640,4.0,0.488,1,True
1153150,8.0,1.0,1,True
772470,0.5,0.488,0,True
928300,6.0,3.0,1,True
952920,2.0,0.146,1,True
514340,2.0,0.195,0,True
705870,2.0,0.195,1,True
2908490,8.0,5.0,1,True
1128180,1.0,0.879,1,True
1701890,4.0,10.0,1,True
763930,2.0,1.0,0,False
366210,2.0,1.0,1,True
1087110,2.0,2.0,1,True
594660,2.0,1.0,0,False
1844330,1.0,0.049,0,True
2220480,1.0,0.293,0,True
453780,2.0,0.166,0,True
937020,0.125,0.146,0,True
1501650,2.0,0.391,0,True
2149870,3.0,0.195,0,True
590950,0.5,0.02,0,True
3102000,8.0,7.0,1,True
2093380,8.0,4.0,1,True
367300,0.5,0.008,1,True
2249040,2.0,1.0,0,False
2402200,8.0,1.0,1,True
348440,2.0,0.146,0,True
511500,2.0,0.391,0,True
368830,0.5,0.342,0,True
597200,0.5,0.25,0,True
295730,1.0,0.146,0,True
1272860,1.0,0.488,1,True
992120,2.0,0.391,1,False
1158290,2.0,0.098,1,True
1983580,0.25,1.0,0,True
348430,2.0,0.146,0,True
2150490,2.0,1.0,1,True
2055270,4.0,1.0,0,True
1222600,6.0,10.0,1,True
432990,2.0,0.391,0,True
216670,0.5,0.146,0,True
312010,2.0,0.195,0,True
921430,0.5,0.142,0,True
1865220,8.0,9.0,1,True
1779760,2.0,1.0,0,False
391310,0.5,0.127,0,True
1758520,2.0,0.537,0,True
1113310,0.5,0.098,1,True
1724120,1.0,0.024,0,True
1677360,2.0,0.078,0,False
966630,0.25,0.015,1,True
1560060,1.998,0.488,0,True
3011020,3.0,8.0,1,True
809050,1.0,0.439,0,True
315110,0.5,0.098,0,True
607660,2.0,1.0,0,False
2112880,2.0,2.0,1,True
466430,2.0,1.0,0,False
1636700,2.0,0.244,1,True
2020090,1.0,0.293,0,True
1323000,4.0,2.0,0,True
569340,4.0,0.684,1,True
1936230,1.0,0.879,1,True
259940,0.125,0.64,0,True
1962540,2.0,3.0,1,True
652570,0.5,0.117,0,True
2136950,4.0,0.586,1,True
1969850,2.0,0.098,0,True
1502520,0.5,0.586,1,True
1383720,1.0,2.0,1,True
381610,1.0,1.0,1,True
2706900,2.0,1.0,0,False
826040,2.0,0.029,1,True
1318560,4.0,0.391,1,True
2182590,2.0,1.0,0,False
1914740,2.0,1.0,0,False
513820,2.0,2.0,0,True
411740,2.0,0.146,1,True
2003370,4.0,0.391,1,True
58230,0.25,0.342,1,True
1040590,1.0,0.098,0,True
619320,1.0,0.25,1,True
1377260,1.0,0.083,0,True
57700,1.0,0.391,0,True
466780,0.5,0.146,0,True
3014150,0.016,3.0,1,True
592300,0.5,0.117,0,True
3104030,4.0,3.0,0,True
587970,0.488,0.146,0,True
343370,2.0,1.0,0,False
29130,0.25,0.053,0,True
2300390,2.0,0.195,0,True
491620,0.5,0.293,1,True
1174170,0.5,0.488,1,True
485880,0.008,0.098,1,True
2232200,2.0,0.635,0,True
1760240,4.0,0.439,1,True
2166690,8.0,2.0,1,True
2909250,8.0,7.0,1,True
2741110,1.0,0.781,1,True
534010,1.0,0.146,0,True
631770,2.0,0.195,1,True
218660,0.5,0.879,1,True
614960,0.5,0.088,1,True
535000,2.0,0.684,1,True
2323980,1.0,0.244,0,True
2845120,4.0,0.293,1,True
610730,2.0,4.0,1,True
2235340,4.0,1.0,0,True
2364330,4.0,12.0,1,True
669910,1.0,0.195,1,True
2653480,2.0,0.488,0,True
1153950,1.0,0.781,0,True
3134280,4.0,2.0,1,True
688770,1.0,0.146,0,True
1926170,4.0,0.244,1,True
730620,2.0,0.146,1,True
521230,0.125,0.073,0,True
2892660,2.0,1.0,1,True
2648990,8.0,1.0,1,True
1906180,4.0,1.0,1,True
679500,1.0,0.293,1,True
2582540,1.0,0.293,1,True
1070690,8.0,8.0,1,True
489580,2.0,0.488,1,False
2601580,8.0,10.0,1,True
1949300,4.0,0.391,0,True
1893020,2.0,1.0,1,True
1865680,1.0,1.0,0,True
1676050,8.0,21.0,1,True
2181440,4.0,3.0,1,True
2627270,8.0,5.0,1,True
1204440,4.0,3.0,1,True
865270,2.0,0.244,1,False
2677040,2.0,1.0,0,False
1219650,2.0,1.172,1,True
681100,1.0,0.684,1,True
553340,4.0,1.0,1,True
1077600,4.0,2.0,1,True
1285020,2.0,0.488,1,True
3256030,4.0,0.195,0,True
3047220,0.25,0.195,1,True
2707300,1.0,0.049,0,True
2097180,0.5,0.391,1,True
1945220,2.0,1.0,0,True
203560,1.0,0.586,0,True
1244930,2.0,1.0,0,False
1823170,0.25,0.01,0,True
1425510,2.0,0.195,0,True
1502800,2.0,0.537,1,True
1121530,2.0,0.293,0,True
2255120,4.0,1.0,1,True
3062970,2.0,1.0,0,True
2731590,2.0,0.195,0,True
2759760,2.0,0.244,0,True
2395260,4.0,1.289,1,True
205070,0.5,0.098,0,True
385230,0.5,0.015,1,True
766940,2.0,1.0,1,True
576280,0.5,0.439,1,True
1260710,8.0,0.391,0,True
449340,0.5,0.586,0,True
2366080,4.0,0.293,1,True
965340,2.0,0.312,1,True
1365390,0.5,0.156,0,True
542280,2.0,1.0,1,True
1417610,8.0,1.0,1,True
2945990,4.0,1.0,1,True
315930,0.5,0.342,1,True
416320,0.5,0.244,1,True
370080,0.5,0.171,0,True
674850,4.0,2.0,1,True
3351990,8.0,0.586,0,True
625780,4.0,0.254,0,True
1514480,6.0,22.0,1,True
545580,0.25,0.146,0,True
2535810,2.0,0.5,1,True
3024830,8.0,12.0,1,True
575400,1.0,1.0,1,True
2370380,0.215,0.156,1,True
611630,1.0,0.146,0,True
2775310,4.0,1.0,0,True
1115580,2.0,4.0,1,True
618470,2.0,0.098,1,True
3095550,1.0,1.0,1,True
1177130,2.0,0.488,1,True
1250560,1.0,0.078,0,True
2782400,0.488,0.391,1,True
3363000,1.0,1.0,1,True
1086810,0.293,0.488,1,True
2232320,2.0,0.171,0,True
3328700,4.0,3.0,1,True
2949020,4.0,2.0,1,True
1025460,2.0,0.195,1,True
3006240,0.25,0.049,0,True
588630,2.0,0.488,1,True
1132100,2.0,1.0,0,False
1240610,2.0,1.0,1,True
2648660,2.0,1.0,0,True
1240460,8.0,3.0,1,True
2574030,4.0,0.781,0,True
1680500,2.0,1.0,0,False
2150700,2.0,0.146,1,True
2173700,1.0,0.195,0,True
1298670,1.0,1.318,0,True
1237870,2.0,2.0,1,True
1171820,2.0,1.0,0,False
532980,2.0,0.195,0,False
1482340,4.0,0.293,1,True
563150,1.0,0.488,1,True
359250,0.5,0.349,0,True
420360,0.5,0.825,0,True
1554550,2.0,0.215,1,True
496650,1.0,0.781,0,True
1221320,4.0,8.0,1,True
2202690,2.0,1.0,0,False
1521110,2.0,0.241,1,True
16300,0.25,0.035,1,True
3362790,0.166,1.0,0,True
2500760,16.0,1.0,1,True
1105110,0.977,1.0,1,True
2216120,4.0,1.0,1,True
1099460,1.0,0.244,0,True
434980,2.0,0.244,0,True
1473550,0.5,0.195,1,True
397940,2.0,0.098,1,True
1812130,2.0,0.488,1,True
597730,1.0,0.034,0,True
639720,2.0,0.156,1,True
1272970,4.0,1.0,1,True
2544620,4.0,15.0,0,True
2736480,2.0,0.684,1,False
1801850,4.0,0.391,1,True
1225840,2.0,3.0,0,True
1189520,1.0,0.293,0,True
1820940,2.0,1.0,1,True
662930,0.5,1.0,0,True
1761630,2.0,1.0,0,False
817200,0.5,0.684,0,True
2391690,8.0,4.0,1,True
1216300,4.0,0.293,1,True
536430,2.0,0.146,1,True
573520,2.0,0.195,0,True
2355350,4.0,10.0,1,True
1655960,0.5,0.244,1,True
1444090,2.0,0.098,1,True
258070,1.0,0.02,0,True
2345630,8.0,2.0,1,True
1110030,2.0,1.0,0,False
1610060,4.0,0.586,1,True
533850,8.0,1.172,1,True
1837820,4.0,1.0,0,True
1159450,2.0,0.83,1,True
2648640,2.0,7.0,0,True
1217830,2.0,0.039,1,True
1267010,1.0,0.244,0,True
351250,2.0,0.034,1,True
2741950,4.0,1.0,0,True
779360,3.0,0.635,1,True
457450,0.5,0.125,1,True
1077890,2.0,0.488,1,True
596910,2.0,1.0,0,False
1591670,4.0,0.195,1,True
2164870,8.0,7.0,0,True
1624320,0.5,0.146,0,True
1343920,4.0,0.146,1,True
116120,1.0,0.195,0,True
521130,2.0,0.078,1,True
3053390,8.0,1.0,1,True
987950,2.0,2.0,0,True
411610,2.0,0.146,0,True
736840,2.0,0.195,1,True
1928670,8.0,10.0,1,True
2891250,2.0,1.0,0,False
813650,1.0,0.127,0,True
1823730,1.0,0.195,0,True
2875090,1.0,1.27,1,True
2217420,4.0,0.195,1,True
1131140,1.953,0.391,1,True
1883320,2.0,1.0,1,True
642020,2.0,0.002,0,True
981160,2.0,0.039,1,True
1941740,2.0,0.068,0,True
1165450,4.0,0.195,0,True
3221180,4.0,4.0,1,True
2244630,1.0,0.488,1,True
1215320,2.0,0.552,0,False
1034160,2.0,0.107,1,True
2095140,8.0,3.0,1,True
339320,0.5,0.049,0,True
3101620,2.0,0.244,0,True
1885030,4.0,0.293,0,True
1577660,4.0,0.103,1,True
487030,1.0,0.098,0,True
2399080,8.0,1.0,1,True
616040,2.0,1.0,1,True
946780,4.0,0.586,1,True
2123120,1.0,0.244,0,True
2292710,8.0,5.0,1,True
2686690,0.25,0.391,0,True
2055910,2.0,0.488,0,True
1304910,4.0,0.684,1,True
2872750,8.0,0.488,1,True
1602980,2.0,1.0,0,False
308440,1.0,0.098,0,True
1433950,1.0,0.669,0,True
2887260,1.0,0.586,1,True
367140,0.488,0.083,0,True
2127230,2.0,0.059,0,False
2960500,8.0,0.586,1,True
1747510,4.0,1.0,0,True
355560,0.5,0.039,0,True
528660,0.125,0.098,0,True
1415830,6.0,13.0,1,True
2897450,8.0,1.0,1,True
2583030,4.0,1.5,0,True
1170120,4.0,1.0,1,True
2003660,1.0,0.195,0,True
2543350,4.0,3.0,0,True
1386730,0.25,0.054,1,True
2175570,0.488,0.488,0,True
1967940,2.0,2.0,1,True
1151630,0.5,0.488,0,True
642650,1.0,0.293,0,True
3509770,2.0,0.684,0,False
586970,1.0,0.439,0,True
661120,2.0,0.488,0,False
522010,1.0,1.0,0,True
2540810,2.0,1.0,0,True
620710,1.0,0.098,0,True
690400,0.008,0.83,1,True
2681530,4.0,0.781,0,True
259960,0.125,0.596,0,True
1655890,2.0,1.0,0,False
418000,2.0,0.75,1,True
1757680,2.0,0.098,1,True
346780,1.0,0.195,0,True
535280,1.0,0.586,0,True
2402170,4.0,0.488,0,True
666050,0.5,0.195,1,True
1090390,0.5,1.0,0,True
1829540,1.0,0.391,1,True
439440,1.0,0.195,1,True
2319870,8.0,5.0,1,True
1433890,4.0,4.0,1,True
777160,1.0,0.488,0,True
2707970,8.0,1.0,0,True
2469570,2.0,0.488,1,True
942060,4.0,0.195,0,True
1020590,2.0,0.781,0,True
1192580,4.0,1.0,1,True
302650,0.5,0.244,1,True
821500,4.0,0.586,1,True
1925310,0.5,0.391,0,True
1111970,1.953,0.098,0,True
1096330,2.0,2.0,1,True
795040,1.0,0.117,1,True
765690,0.5,1.0,1,True
818500,1.0,0.117,0,True
3460910,1.0,0.293,0,True
683830,2.0,0.293,0,False
2577550,2.0,0.788,0,True
379760,1.0,0.391,0,True
1268370,1.0,0.098,0,True
1655670,2.0,1.0,1,True
596590,1.0,0.098,1,True
2638180,0.002,0.098,0,True
395920,1.0,0.195,1,True
3206410,8.0,8.0,1,True
3379650,8.0,50.0,1,True
1842610,1.0,0.781,1,True
1316200,8.0,1.0,0,True
1313530,8.0,2.0,1,True
687900,0.5,1.0,0,True
331570,0.25,0.684,1,True
853310,4.0,5.0,1,True
1267400,6.0,12.0,1,True
1365030,4.0,1.0,0,True
3050600,8.0,1.0,0,True
950140,2.0,0.098,1,True
1305440,4.0,0.781,1,True
517470,1.0,0.049,1,True
1838820,2.0,1.0,0,False
695110,1.0,0.098,0,True
334840,1.0,0.537,0,True
1011090,8.0,2.441,1,True
869300,2.0,0.195,1,True
2558570,8.0,0.195,1,True
410440,2.0,0.195,1,True
2146770,3.0,2.0,1,True
212110,1.0,0.176,0,True
323280,1.0,0.776,0,True
674440,2.0,0.293,1,True
1694880,4.0,6.0,1,True
415670,1.0,0.098,0,True
1316390,1.0,0.083,0,True
110610,0.5,0.488,0,True
1784630,1.0,2.0,0,True
1233720,2.0,1.0,0,False
1434880,4.0,0.062,1,True
1452540,4.0,0.195,0,True
1028850,2.0,1.0,1,True
312410,0.5,0.5,1,True
1014560,2.0,2.0,1,True
1152820,1.0,0.049,0,True
2850300,8.0,3.0,1,True
2925310,2.0,1.0,0,False
3318730,8.0,1.0,1,True
2298500,0.5,0.5,0,True
810630,1.0,0.058,0,True
523160,0.5,0.293,0,True
2442760,4.0,3.0,1,True
104000,2.0,1.0,0,False
791700,2.0,4.0,1,True
454970,2.0,0.059,0,True
586390,2.0,0.098,1,True
1282320,1.0,2.0,1,True
2119470,2.0,0.098,1,False
2827570,2.0,1.0,0,True
1818570,2.0,0.488,1,True
364770,0.488,0.117,0,True
1612910,4.0,2.0,0,True
752330,4.0,1.465,0,True
1351290,1.465,1.0,1,True
2401370,4.0,3.0,1,True
1339900,2.0,0.098,1,True
2272770,4.0,0.488,1,True
938310,0.5,0.684,0,True
3138570,8.0,2.0,1,True
1230860,4.0,2.0,1,True
618070,0.5,0.098,1,True
654910,1.0,0.098,0,True
1797060,8.0,0.342,0,True
2479960,1.0,0.195,0,True
1832130,1.0,1.0,1,True
1247160,4.0,8.0,1,True
1166600,2.0,1.0,0,False
871190,4.0,0.177,1,True
432770,0.25,1.0,1,True
1212190,4.0,0.195,0,True
1216590,8.0,0.586,1,True
983450,1.0,0.146,1,True
2786700,8.0,1.0,0,True
3047610,8.0,6.0,1,True
1706640,2.0,0.293,1,True
3119720,2.0,3.0,0,True
3015350,6.0,5.0,1,True
785760,4.0,1.66,1,True
2310400,1.0,0.098,1,True
646470,0.5,0.684,0,True
946860,1.0,0.195,0,True
259980,0.125,0.879,0,True
2929070,0.5,1.0,1,True
828950,2.0,0.781,1,True
3198320,4.0,5.0,1,True
3194140,2.0,0.342,0,True
3448240,8.0,6.0,1,True
3089700,2.0,1.0,0,False
1648100,2.0,0.195,0,True
2147050,2.0,0.293,0,True
623160,0.5,0.195,1,True
1065920,4.0,2.0,1,True
1876000,1.0,0.293,1,True
1012970,4.0,1.465,1,True
2936130,2.0,1.0,0,True
2384280,4.0,0.244,0,True
1137400,2.0,1.0,0,False
510250,2.0,1.0,0,True
584220,2.0,0.195,0,True
844130,4.0,0.391,0,True
1964330,4.0,0.195,0,True
2063120,8.0,7.0,1,True
1709180,2.0,0.391,0,True
211800,0.5,0.078,0,True
1630360,3.906,3.906,1,True
